id,Taxon,taxon_final,Type,source,lat,lon,is_hybrid,final_cult_stat,final_origin_stat,H,G,crop_code
621235364,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621235562,1921,Arachis_villosa,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621235644,1912,Arachis_correntina,H,GBIF,-27.9517,-58.8041,0,,,1,0,groundnut
621235725,1914,Arachis_duranensis,H,GBIF,-24.84,-65.48,0,,,1,0,groundnut
621235880,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621236037,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621236096,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621236163,1912,Arachis_correntina,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621236164,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621236258,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621236403,1914,Arachis_duranensis,H,GBIF,-23.01,-63.89,0,,,1,0,groundnut
621236459,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621236515,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621236596,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621236899,1914,Arachis_duranensis,H,GBIF,-24.93,-64.42,0,,,1,0,groundnut
621237321,1914,Arachis_duranensis,H,GBIF,-24.92,-64.46,0,,,1,0,groundnut
621237529,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621237530,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621237700,1914,Arachis_duranensis,H,GBIF,-24.84,-65.48,0,,,1,0,groundnut
621237813,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621237926,1912,Arachis_correntina,H,GBIF,-27.9517,-58.8041,0,,,1,0,groundnut
621238150,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621238316,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621238431,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621238511,1909,Arachis_monticola,H,GBIF,-24.84,-65.5,0,,,1,0,groundnut
621238579,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621238898,1921,Arachis_villosa,H,GBIF,-29.55,-57.31,0,,,1,0,groundnut
621238975,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621239242,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621239245,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621239499,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621239592,1912,Arachis_correntina,H,GBIF,-28.36,-58.03,0,,,1,0,groundnut
621239593,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621239947,1921,Arachis_villosa,H,GBIF,-31.43,-58.08,0,,,1,0,groundnut
621240005,1921,Arachis_villosa,H,GBIF,-29.7137,-57.0856,0,,,1,0,groundnut
621240426,1909,Arachis_monticola,H,GBIF,-23.07,-65.39,0,,,1,0,groundnut
621240483,1912,Arachis_correntina,H,GBIF,-27.8,-57.46,0,,,1,0,groundnut
621240484,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621240765,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621240798,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621241001,1909,Arachis_monticola,H,GBIF,-23.204,-65.3486,0,,,1,0,groundnut
621241168,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621241364,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621241517,1909,Arachis_monticola,H,GBIF,-24.08,-65.4,0,,,1,0,groundnut
621241610,1921,Arachis_villosa,H,GBIF,-31.91,-58.4,0,,,1,0,groundnut
621241703,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621241774,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621241898,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621242122,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621242202,1914,Arachis_duranensis,H,GBIF,-24.72,-65.41,0,,,1,0,groundnut
621242203,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621242528,1914,Arachis_duranensis,H,GBIF,-24.72,-65.41,0,,,1,0,groundnut
621242530,1912,Arachis_correntina,H,GBIF,-27.56,-58.29,0,,,1,0,groundnut
621242531,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621242604,1914,Arachis_duranensis,H,GBIF,-24.84,-65.48,0,,,1,0,groundnut
621242625,1909,Arachis_monticola,H,GBIF,-24.13,-65.4,0,,,1,0,groundnut
621242724,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621243181,1921,Arachis_villosa,H,GBIF,-29.55,-57.31,0,,,1,0,groundnut
621243258,1912,Arachis_correntina,H,GBIF,-27.9517,-58.8041,0,,,1,0,groundnut
621243308,1914,Arachis_duranensis,H,GBIF,-24.37,-65.12,0,,,1,0,groundnut
621243339,1914,Arachis_duranensis,H,GBIF,-24.8443,-65.4788,0,,,1,0,groundnut
621243370,1912,Arachis_correntina,H,GBIF,-27.56,-58.29,0,,,1,0,groundnut
621243495,1914,Arachis_duranensis,H,GBIF,-24.92,-64.46,0,,,1,0,groundnut
621243924,1914,Arachis_duranensis,H,GBIF,-24.69,-64.21,0,,,1,0,groundnut
621243978,1909,Arachis_monticola,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621244278,1921,Arachis_villosa,H,GBIF,-30.22,-57.86,0,,,1,0,groundnut
621244362,1921,Arachis_villosa,H,GBIF,-30.71,-58.16,0,,,1,0,groundnut
621244440,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621244492,1912,Arachis_correntina,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621244608,1914,Arachis_duranensis,H,GBIF,-27.4695,-58.8281,0,,,1,0,groundnut
621245168,1921,Arachis_villosa,H,GBIF,-30.91,-57.93,0,,,1,0,groundnut
621245260,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621245356,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621245493,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621245664,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621245869,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621246009,1909,Arachis_monticola,H,GBIF,-24.1197,-65.4019,0,,,1,0,groundnut
621246203,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621246278,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621246835,1921,Arachis_villosa,H,GBIF,-29.7137,-57.0856,0,,,1,0,groundnut
621247023,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621247493,1914,Arachis_duranensis,H,GBIF,-24.69,-64.21,0,,,1,0,groundnut
621247600,1909,Arachis_monticola,H,GBIF,-24.28,-64.23,0,,,1,0,groundnut
621247667,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621247668,1909,Arachis_monticola,H,GBIF,-24.25,-65.5,0,,,1,0,groundnut
621247689,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621247751,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621247831,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621247861,1914,Arachis_duranensis,H,GBIF,-24.8443,-65.4788,0,,,1,0,groundnut
621247862,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621248046,1912,Arachis_correntina,H,GBIF,-27.3167,-58.5833,0,,,1,0,groundnut
621248265,1912,Arachis_correntina,H,GBIF,-28.36,-58.03,0,,,1,0,groundnut
621248336,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621248636,1914,Arachis_duranensis,H,GBIF,-24.72,-65.41,0,,,1,0,groundnut
621248706,1921,Arachis_villosa,H,GBIF,-29.7327,-57.0999,0,,,1,0,groundnut
621248764,1914,Arachis_duranensis,H,GBIF,-24.93,-64.42,0,,,1,0,groundnut
621248818,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621248991,1914,Arachis_duranensis,H,GBIF,-23.243,-63.3412,0,,,1,0,groundnut
621249160,1909,Arachis_monticola,H,GBIF,-22.92,-65.92,0,,,1,0,groundnut
621249483,1909,Arachis_monticola,H,GBIF,-23.07,-65.39,0,,,1,0,groundnut
621249668,1914,Arachis_duranensis,H,GBIF,-24.84,-65.48,0,,,1,0,groundnut
621249783,1914,Arachis_duranensis,H,GBIF,-24.92,-65.5,0,,,1,0,groundnut
621249813,1914,Arachis_duranensis,H,GBIF,-24.93,-64.42,0,,,1,0,groundnut
621249920,1914,Arachis_duranensis,H,GBIF,-24.69,-64.21,0,,,1,0,groundnut
621249923,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621249978,1914,Arachis_duranensis,H,GBIF,-25,-64.5,0,,,1,0,groundnut
621250008,1912,Arachis_correntina,H,GBIF,-27.3704,-58.5127,0,,,1,0,groundnut
621250041,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621250043,1909,Arachis_monticola,H,GBIF,-27.4794,-58.8266,0,,,1,0,groundnut
621250184,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621250269,1914,Arachis_duranensis,H,GBIF,-23.01,-63.89,0,,,1,0,groundnut
621250270,1912,Arachis_correntina,H,GBIF,-27.33,-58.5,0,,,1,0,groundnut
621250331,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621250368,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621250493,1914,Arachis_duranensis,H,GBIF,-23.25,-63.38,0,,,1,0,groundnut
621250528,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621250611,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621250675,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621250859,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621250932,1912,Arachis_correntina,H,GBIF,-28.36,-58.03,0,,,1,0,groundnut
621250933,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621251114,1914,Arachis_duranensis,H,GBIF,-24.69,-64.21,0,,,1,0,groundnut
621251214,1912,Arachis_correntina,H,GBIF,-27.8,-57.46,0,,,1,0,groundnut
621251215,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621251316,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621251409,1914,Arachis_duranensis,H,GBIF,-24.68,-64.25,0,,,1,0,groundnut
621251504,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621251535,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621251613,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621251642,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621251690,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621251691,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621251813,1912,Arachis_correntina,H,GBIF,-28.36,-58.03,0,,,1,0,groundnut
621251814,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621251866,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621251972,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621251973,1921,Arachis_villosa,H,GBIF,-29.7327,-57.0999,0,,,1,0,groundnut
621252009,1914,Arachis_duranensis,H,GBIF,-24.93,-64.42,0,,,1,0,groundnut
621252011,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621252081,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621252199,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621252265,1914,Arachis_duranensis,H,GBIF,-24.72,-65.41,0,,,1,0,groundnut
621252276,1921,Arachis_villosa,H,GBIF,-30.91,-57.93,0,,,1,0,groundnut
621252362,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621252363,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621252561,1921,Arachis_villosa,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621252643,1912,Arachis_correntina,H,GBIF,-27.9517,-58.8041,0,,,1,0,groundnut
621252724,1914,Arachis_duranensis,H,GBIF,-24.84,-65.48,0,,,1,0,groundnut
621252879,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621253036,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621253095,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621253162,1912,Arachis_correntina,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621253163,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621253257,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621253402,1914,Arachis_duranensis,H,GBIF,-23.01,-63.89,0,,,1,0,groundnut
621253458,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621253514,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621253595,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621253898,1914,Arachis_duranensis,H,GBIF,-24.93,-64.42,0,,,1,0,groundnut
621254320,1914,Arachis_duranensis,H,GBIF,-24.92,-64.46,0,,,1,0,groundnut
621254528,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621254529,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621254699,1914,Arachis_duranensis,H,GBIF,-24.84,-65.48,0,,,1,0,groundnut
621254812,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621254925,1912,Arachis_correntina,H,GBIF,-27.9517,-58.8041,0,,,1,0,groundnut
621255149,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621255315,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621255430,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621255510,1909,Arachis_monticola,H,GBIF,-24.84,-65.5,0,,,1,0,groundnut
621255578,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621255897,1921,Arachis_villosa,H,GBIF,-29.55,-57.31,0,,,1,0,groundnut
621255974,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621256241,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621256244,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621256498,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621256591,1912,Arachis_correntina,H,GBIF,-28.36,-58.03,0,,,1,0,groundnut
621256592,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621256946,1921,Arachis_villosa,H,GBIF,-31.43,-58.08,0,,,1,0,groundnut
621257004,1921,Arachis_villosa,H,GBIF,-29.7137,-57.0856,0,,,1,0,groundnut
621257425,1909,Arachis_monticola,H,GBIF,-23.07,-65.39,0,,,1,0,groundnut
621257482,1912,Arachis_correntina,H,GBIF,-27.8,-57.46,0,,,1,0,groundnut
621257483,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621257764,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621257797,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621258000,1909,Arachis_monticola,H,GBIF,-23.204,-65.3486,0,,,1,0,groundnut
621258167,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621258363,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621258516,1909,Arachis_monticola,H,GBIF,-24.08,-65.4,0,,,1,0,groundnut
621258609,1921,Arachis_villosa,H,GBIF,-31.91,-58.4,0,,,1,0,groundnut
621258702,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621258773,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621258897,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621259121,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621259201,1914,Arachis_duranensis,H,GBIF,-24.72,-65.41,0,,,1,0,groundnut
621259202,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621259527,1914,Arachis_duranensis,H,GBIF,-24.72,-65.41,0,,,1,0,groundnut
621259529,1912,Arachis_correntina,H,GBIF,-27.56,-58.29,0,,,1,0,groundnut
621259530,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621259603,1914,Arachis_duranensis,H,GBIF,-24.84,-65.48,0,,,1,0,groundnut
621259624,1909,Arachis_monticola,H,GBIF,-24.13,-65.4,0,,,1,0,groundnut
621259723,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621260180,1921,Arachis_villosa,H,GBIF,-29.55,-57.31,0,,,1,0,groundnut
621260257,1912,Arachis_correntina,H,GBIF,-27.9517,-58.8041,0,,,1,0,groundnut
621260307,1914,Arachis_duranensis,H,GBIF,-24.37,-65.12,0,,,1,0,groundnut
621260338,1914,Arachis_duranensis,H,GBIF,-24.8443,-65.4788,0,,,1,0,groundnut
621260369,1912,Arachis_correntina,H,GBIF,-27.56,-58.29,0,,,1,0,groundnut
621260494,1914,Arachis_duranensis,H,GBIF,-24.92,-64.46,0,,,1,0,groundnut
621260923,1914,Arachis_duranensis,H,GBIF,-24.69,-64.21,0,,,1,0,groundnut
621260977,1909,Arachis_monticola,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621261277,1921,Arachis_villosa,H,GBIF,-30.22,-57.86,0,,,1,0,groundnut
621261361,1921,Arachis_villosa,H,GBIF,-30.71,-58.16,0,,,1,0,groundnut
621261439,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621261491,1912,Arachis_correntina,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621261607,1914,Arachis_duranensis,H,GBIF,-27.4695,-58.8281,0,,,1,0,groundnut
621262167,1921,Arachis_villosa,H,GBIF,-30.91,-57.93,0,,,1,0,groundnut
621262259,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621262355,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621262492,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621262663,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621262868,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621263008,1909,Arachis_monticola,H,GBIF,-24.1197,-65.4019,0,,,1,0,groundnut
621263202,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621263277,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621263834,1921,Arachis_villosa,H,GBIF,-29.7137,-57.0856,0,,,1,0,groundnut
621264022,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621264492,1914,Arachis_duranensis,H,GBIF,-24.69,-64.21,0,,,1,0,groundnut
621264599,1909,Arachis_monticola,H,GBIF,-24.28,-64.23,0,,,1,0,groundnut
621264666,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621264667,1909,Arachis_monticola,H,GBIF,-24.25,-65.5,0,,,1,0,groundnut
621264688,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621264750,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621264830,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621264860,1914,Arachis_duranensis,H,GBIF,-24.8443,-65.4788,0,,,1,0,groundnut
621264861,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621265045,1912,Arachis_correntina,H,GBIF,-27.3167,-58.5833,0,,,1,0,groundnut
621265264,1912,Arachis_correntina,H,GBIF,-28.36,-58.03,0,,,1,0,groundnut
621265335,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621265635,1914,Arachis_duranensis,H,GBIF,-24.72,-65.41,0,,,1,0,groundnut
621265705,1921,Arachis_villosa,H,GBIF,-29.7327,-57.0999,0,,,1,0,groundnut
621265763,1914,Arachis_duranensis,H,GBIF,-24.93,-64.42,0,,,1,0,groundnut
621265817,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621265990,1914,Arachis_duranensis,H,GBIF,-23.243,-63.3412,0,,,1,0,groundnut
621266159,1909,Arachis_monticola,H,GBIF,-22.92,-65.92,0,,,1,0,groundnut
621266482,1909,Arachis_monticola,H,GBIF,-23.07,-65.39,0,,,1,0,groundnut
621266667,1914,Arachis_duranensis,H,GBIF,-24.84,-65.48,0,,,1,0,groundnut
621266782,1914,Arachis_duranensis,H,GBIF,-24.92,-65.5,0,,,1,0,groundnut
621266812,1914,Arachis_duranensis,H,GBIF,-24.93,-64.42,0,,,1,0,groundnut
621266919,1914,Arachis_duranensis,H,GBIF,-24.69,-64.21,0,,,1,0,groundnut
621266922,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621266977,1914,Arachis_duranensis,H,GBIF,-25,-64.5,0,,,1,0,groundnut
621267007,1912,Arachis_correntina,H,GBIF,-27.3704,-58.5127,0,,,1,0,groundnut
621267040,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621267042,1909,Arachis_monticola,H,GBIF,-27.4794,-58.8266,0,,,1,0,groundnut
621267183,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621267268,1914,Arachis_duranensis,H,GBIF,-23.01,-63.89,0,,,1,0,groundnut
621267269,1912,Arachis_correntina,H,GBIF,-27.33,-58.5,0,,,1,0,groundnut
621267330,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621267367,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621267492,1914,Arachis_duranensis,H,GBIF,-23.25,-63.38,0,,,1,0,groundnut
621267527,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621267610,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621267674,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621267858,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621267931,1912,Arachis_correntina,H,GBIF,-28.36,-58.03,0,,,1,0,groundnut
621267932,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621268113,1914,Arachis_duranensis,H,GBIF,-24.69,-64.21,0,,,1,0,groundnut
621268213,1912,Arachis_correntina,H,GBIF,-27.8,-57.46,0,,,1,0,groundnut
621268214,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621268315,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621268408,1914,Arachis_duranensis,H,GBIF,-24.68,-64.25,0,,,1,0,groundnut
621268503,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621268534,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621268612,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621268641,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621268689,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621268690,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621268812,1912,Arachis_correntina,H,GBIF,-28.36,-58.03,0,,,1,0,groundnut
621268813,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621268865,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621268971,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621268972,1921,Arachis_villosa,H,GBIF,-29.7327,-57.0999,0,,,1,0,groundnut
621269008,1914,Arachis_duranensis,H,GBIF,-24.93,-64.42,0,,,1,0,groundnut
621269010,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621269080,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621269198,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621269264,1914,Arachis_duranensis,H,GBIF,-24.72,-65.41,0,,,1,0,groundnut
621269275,1921,Arachis_villosa,H,GBIF,-30.91,-57.93,0,,,1,0,groundnut
621269361,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621269362,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621269560,1921,Arachis_villosa,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621269642,1912,Arachis_correntina,H,GBIF,-27.9517,-58.8041,0,,,1,0,groundnut
621269723,1914,Arachis_duranensis,H,GBIF,-24.84,-65.48,0,,,1,0,groundnut
621269878,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621270035,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621270094,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621270161,1912,Arachis_correntina,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621270162,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
